name,address_1,address_2,city,state,zip,phone,latitude,longitude,category,website,active,daycode1,day1_open,day1_close,daycode2,day2_open,day2_close,daycode3,day3_open,day3_close,daycode4,day4_open,day4_close,daycode5,day5_open,day5_close,daycode6,day6_open,day6_close,daycode7,day7_open,day7_close,,,,
Vallarta Supermarket,2550 E 25th St,,,CA,90058,(323) 826-9477,34.015097,-118.227089,,http://www.vallartasupermarkets.com/,,Mon,500,2100,Tue,500,2100,Wed,400,2100,Thu,200,2100,Fri,200,2100,Sat,200,2100,Sun,200,2100,,,,
Vons,7311 N Figueroa St,,,CA,90041,(323) 254-5716,34.136164,-118.189497,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,4226 Woodruff Ave,,,CA,90713,(562) 496-4144,33.835049,-118.115154,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,1440 W 25th St,,,CA,90732,(310) 832-8459,33.723163,-118.310751,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,3233 Foothill Blvd,,,CA,91214,(818) 658-1018,34.231175,-118.250165,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,20440 Devonshire St,,,CA,91311,(818) 341-7151,34.25664,-118.578623,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,25850 the Old Rd,,,CA,91381,(661) 254-3570,34.391116,-118.572104,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,550 E Baseline Rd,,,CA,91711,(909) 621-4644,34.120575,-117.70601,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,435 FOOTHILL Blvd,,,CA,91740,(626) 963-2913,34.137553,-117.871593,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,1600 Foothill Blvd,,,CA,91750,(909) 593-2572,34.114552,-117.773141,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,4033 W Ave,,,CA,93536,(661) 722-7291,34.6616,-118.202394,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Vons,3027 Rancho Vista Blvd,,,CA,93551,(661) 265-9285,34.603388,-118.184269,,http://www.vons.com/,,Mon,500,2359,Tue,500,2359,Wed,500,2359,Thu,500,2359,Fri,500,2359,Sat,500,2359,Sun,500,2359,,,,
Pavilions,1213 Fair Oaks Ave,,,CA,91030,(626) 799-2261,34.111527,-118.151532,,http://www.pavilions.com/,,Mon,530,2359,Tue,530,2359,Wed,530,2359,Thu,530,2359,Fri,530,2359,Sat,530,2359,Sun,530,2359,,,,
Albertsons,3901 Crenshaw Blvd,,,CA,90008,(323) 295-1919,34.014094,-118.335761,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2035 Hillhurst Ave,,,CA,90027,(323) 660-0687,34.108801,-118.287927,,http://www.albertsons.com,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Albertsons,3443 S Sepulveda Blvd,,,CA,90034,(310) 390-7857,34.019502,-118.423203,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,7676 Firestone Blvd,,,CA,90241,(562) 869-9670,33.945545,-118.144449,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1735 W Artesia Blvd,,,CA,90248,(310) 380-4620,33.874334,-118.308203,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,12630 Hawthorne Blvd,,,CA,90250,(310) 675-9494,33.917324,-118.351146,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,14401 Inglewood Ave,,,CA,90250,(310) 644-7200,33.900773,-118.362225,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,615 N Pacific Coast Hwy,,,CA,90277,(310) 376-2170,33.851941,-118.390408,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1516 S Pacific Coast Hwy,,,CA,90277,(310) 316-3551,33.820859,-118.384368,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2115 Artesia Blvd,,,CA,90278,(310) 542-2122,33.873397,-118.373796,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2627 Lincoln Blvd,,,CA,90405,(310) 452-3811,34.007051,-118.474617,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,15200 Rosecrans Ave,,,CA,90638,(714) 521-2310,33.896983,-118.00761,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,855 N Wilcox Ave,,,CA,90640,(323) 724-0462,34.031148,-118.122406,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2469 Via Campo,,,CA,90640,(323) 888-2250,34.031143,-118.122436,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,5015 Del Amo Blvd,,,CA,90712,(562) 634-0405,33.847731,-118.134277,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2130 Pacific Coast Hwy,,,CA,90717,(310) 326-3351,33.789053,-118.318066,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1636 W 25th St,,,CA,90732,(310) 831-1161,33.72402,-118.31347,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,28090 S Western Ave,,,CA,90732,(310) 831-1323,33.764856,-118.309917,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1222 N AVALON Blvd,,,CA,90744,(310) 835-1427,33.787265,-118.262881,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,200 E Sepulveda Blvd,,,CA,90745,(310) 513-1900,33.806346,-118.272689,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,110 E Carson St,,,CA,90745,(310) 835-6402,33.83084,-118.276729,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,450 Long Beach Blvd,,,CA,90802,(562) 436-0678,33.772259,-118.188574,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,6255 E 2nd St,,,CA,90803,(562) 430-4822,33.758479,-118.112845,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,101 E Willow St,,,CA,90806,(562) 988-8785,33.805607,-118.192342,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,644 Redondo Ave,,,CA,90814,(562) 439-4004,33.774627,-118.1517,,http://www.albertsons.com,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Albertsons,298 E Live Oak Ave,,,CA,91006,(626) 446-1416,34.107659,-118.022905,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,6240 Foothill Blvd,,,CA,91042,(818) 248-2745,34.240911,-118.268003,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1000 S Central Ave,,,CA,91204,(818) 244-8109,34.133844,-118.257134,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,18555 Devonshire St,,,CA,91324,(818) 368-3694,34.258619,-118.537685,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,9022 Balboa Blvd,,,CA,91325,(818) 894-6415,34.234389,-118.501424,,http://www.albertsons.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Albertsons,19307 Saticoy St,,,CA,91335,(818) 772-0010,34.209634,-118.554097,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,27631 Bouquet Canyon Rd,,,CA,91350,(661) 296-9655,34.444108,-118.511942,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,23449 Lyons Ave,,,CA,91355,(661) 259-3342,34.380475,-118.543504,,http://vallartasupermarkets.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,5770 Lindero Canyon Rd,,,CA,91362,(818) 889-9819,34.153819,-118.794652,,http://www.albertsons.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Albertsons,3830 W Verdugo Ave,,,CA,91505,(818) 954-0817,34.159889,-118.34508,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,3255 Grand Ave,,,CA,91709,(909) 590-3660,34.000903,-117.734449,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,12013 Central Ave,,,CA,91710,(909) 464-1594,34.035002,-117.687794,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1023 N Grand Ave,,,CA,91724,(626) 332-1060,34.098049,-117.873009,,http://www.albertsons.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Albertsons,3828 Peck Rd,,,CA,91732,(626) 442-4020,34.075061,-118.021138,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,133 W Route 66,,,CA,91740,(626) 963-5358,34.130075,-117.864967,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2400 W Commonwealth Ave,,,CA,91803,(626) 293-7100,34.086685,-118.150045,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2500 E Imperial Hwy,,,CA,92821,(714) 671-1180,33.909868,-117.865205,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,43543 20th St W,,,CA,93534,(661) 940-4747,34.673762,-118.167606,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,1010 E Ave,,,CA,93535,(661) 948-7332,34.68832,-118.111805,,http://www.albertsons.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,101 E Avenue E,,,CA,93535,(661) 948-9620,34.689546,-118.13026,,,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,38727 Tierra Subida Ave,,,CA,93551,(661) 274-9557,34.5861,-118.148984,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Albertsons,2547 W Rosamond Blvd,,,CA,93560,(661) 256-0756,34.865569,-118.176723,,http://www.albertsons.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Albertsons,3400 E South St,,,CA,90805,(562) 529-6098,33.859636,-118.152333,,http://www.albertsons.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Bristol Farms,3105 Wilshire Blvd,,,CA,90403,(310) 829-3137,34.040354,-118.472944,,http://www.bristolfarms.com/locations_detail.php?loc=101,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Bristol Farms,1515 Westwood Blvd,,,CA,90024,(310) 481-0100,34.053667,-118.440649,,http://www.bristolfarms.com/locations_detail.php?loc=72,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
El Super,3405 E Cesar E Chavez Ave,,,CA,90063,(323) 526-0120,34.040846,-118.192103,,http://elsupermarkets.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2100,Sun,600,2100,,,,
El Super,5702 Firestone Blvd,,,CA,90280,(562) 927-7901,33.949101,-118.166112,,http://www.elsupermarkets.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,700,2100,Sun,700,2100,,,,
El Super,14103 Ramona Blvd,,,CA,91706,(626) 869-5140,34.086165,-117.966668,,http://www.elsupermarkets.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,700,2100,Sun,700,2100,,,,
Family Market,2500 Hooper Ave,,,CA,90011,(323) 235-4701,34.01692,-118.249672,,http://familymarket.us,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2200,,,,
Family Market,4267 Ascot Ave,,,CA,90011,(323) 233-8801,34.005892,-118.249883,,,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2200,,,,
Food 4 Less,1091 S Hoover St,,,CA,90006,(213) 386-1680,34.051106,-118.284705,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1717 S Western Ave,,,CA,90006,(323) 731-0164,34.042123,-118.310107,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1700 W 6th St,,,CA,90017,(213) 353-0920,34.056954,-118.270402,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1748 W Jefferson Blvd,,,CA,90018,(323) 735-8317,34.025033,-118.307434,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,3654 E Olympic Blvd,,,CA,90023,(323) 980-5067,34.017784,-118.198406,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,4910 Huntington Dr S,,,CA,90032,(323) 222-2659,34.086672,-118.175998,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,2750 E 1st St,,,CA,90033,(323) 268-0461,34.040772,-118.205676,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1820 W Slauson Ave,,,CA,90047,(323) 293-1369,33.987671,-118.310841,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,11407 S Western Ave,,,CA,90047,(323) 757-1257,33.930221,-118.310616,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,11840 Wilmington Ave,,,CA,90059,(323) 564-3986,33.925909,-118.237361,,http://www.food4less.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Food 4 Less,6901 Eastern Ave,,,CA,90201,(323) 771-2003,33.97065,-118.166005,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1900 W Rosecrans Ave,,,CA,90220,(310) 609-3385,33.90159,-118.252046,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,13525 Lakewood Blvd,,,CA,90242,(562) 633-0830,33.905229,-118.144472,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1299 W Artesia Blvd,,,CA,90248,(310) 768-3095,33.873544,-118.294853,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,14500 Ocean Gate Ave,,,CA,90250,(310) 644-1183,33.899345,-118.366496,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,6920 Santa Fe Ave,,,CA,90255,(323) 585-6430,33.976578,-118.229592,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,11245 Long Beach Blvd,,,CA,90262,(310) 632-9954,33.928574,-118.212819,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,4400 Slauson Ave,,,CA,90270,(323) 773-2214,33.986908,-118.187503,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,3200 W Century Blvd,,,CA,90303,(310) 677-2520,33.944101,-118.327919,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,851 Sepulveda Blvd,,,CA,90502,(310) 549-4870,33.811198,-118.288949,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,13413 Telegraph Rd,,,CA,90605,(562) 946-1425,33.941249,-118.044892,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,7810 Norwalk Blvd,,,CA,90606,(562) 699-3358,33.974421,-118.074137,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,10901 Imperial Hwy,,,CA,90650,(562) 868-6685,33.918367,-118.101564,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,8620 Whittier Blvd,,,CA,90660,(562) 948-3435,34.001852,-118.088506,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,12222 Carson St,,,CA,90716,(562) 429-9135,33.830862,-118.070346,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,336 W Anaheim St,,,CA,90744,(310) 847-7488,33.778711,-118.265585,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1600 E Willow St,,,CA,90755,(562) 989-7576,33.803651,-118.171477,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,2185 E South St,,,CA,90805,(562) 422-9646,33.861389,-118.166628,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,1329 N Lake Ave,,,CA,91104,(626) 791-7412,34.168305,-118.133551,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,20155 Saticoy St,,,CA,91306,(818) 998-8074,34.209037,-118.57284,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,9635 Laurel Canyon Blvd,,,CA,91331,(818) 897-3545,34.243803,-118.417487,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,12765 Van Nuys Blvd,,,CA,91331,(818) 890-1151,34.275399,-118.412319,,http://www.food4less.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Food 4 Less,9635 Laurel Canyon Blvd,,,CA,91331,(818) 897-3545,34.243803,-118.417487,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,12765 Van Nuys Blvd,,,CA,91331,(818) 890-1151,34.275399,-118.412319,,http://www.food4less.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Food 4 Less,12689 Glenoaks Blvd,,,CA,91342,(818) 362-3309,34.299749,-118.441956,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,16208 Parthenia St,,,CA,91343,(818) 830-0249,34.227377,-118.486198,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,19200 Soledad Canyon Rd,,,CA,91351,(661) 250-7357,34.414001,-118.470833,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,8530 Tobias Ave,,,CA,91402,(818) 830-7085,34.225718,-118.450917,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,16530 Sherman Way,,,CA,91406,(818) 997-0170,34.200623,-118.494086,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,8035 Webb Ave,,,CA,91605,(818) 252-4855,34.216243,-118.389719,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,3000 Baldwin Park Blvd,,,CA,91706,(626) 856-0511,34.068772,-117.979135,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
