uid,name,address,city,state,zip,latitude,longitude,,,,,,,,,,,
,Aldi,8530 Firestone Blvd,,CA,90241,33.937191,-118.129155,(562) 622-4713,,,,,,,,PST,Factual,http://www.aldi.us/
,Costco,1220 W Foothill Blvd,Azusa,CA,91702,34.13205,-117.926,(626) 812-7911,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,9:30 AM to 6:00 PM,10:00 AM to 6:00 PM,PST,Yelp,https://www.yelp.com/biz/costco-wholesale-azusa-3
,Costco,1345 N Montebello Blvd,Montebello,CA,90640,34.032227,-118.09663,,,,,,,,,,LACounty,
,Costco,13550 Paxton St,Pacoima,CA,91331,34.2723,-118.43,,,,,,,,,PST,LACity,
,Costco,21800 Victory Blvd,Woodland Hills,CA,91367,34.18742,-118.60309,,,,,,,,,,LACounty,
,Costco,2640 Lomita Blvd,Torrance,CA,90505,33.807537,-118.33176,,,,,,,,,,LACounty,
,Costco,2751 Skypark Dr,Torrance,CA,90505,33.804165,-118.33478,,,,,,,,,,LACounty,
,Costco,2901 Los Feliz Blvd,Los Angeles,CA,90039,34.1264,-118.26,,,,,,,,,PST,LACity,
,Costco,340 Lakewood Center Mall,Lakewood,CA,90712,33.850395,-118.14178,,,,,,,,,,LACounty,
,Costco,8810 Tampa Ave,Northridge,CA,91324,34.23076,-118.551,(818) 775-1860,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,10:00 AM to 8:30 PM,9:30 AM to 6:00 PM,10:00 AM to 6:00 PM,PST,Yelp,https://www.yelp.com/biz/costco-wholesale-northridge
,Costco,6100 Sepulveda Blvd,Van Nuys,CA,91411,34.1811,-118.47,,,,,,,,,PST,LACity,
,Food 4 Less,10901 Imperial Hwy,,CA,90650,33.918367,-118.101564,(562) 868-6685,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1091 S Hoover St,Los Angeles,CA,90006,34.051106,-118.284705,(213) 386-1680,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,11245 Long Beach Blvd,Lynwood,CA,90262,33.928574,-118.212819,(310) 632-9954,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,11407 S Western Ave,,CA,90047,33.930221,-118.310616,(323) 757-1257,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,11840 Wilmington Ave,Los Angeles,CA,90059,33.925909,-118.237361,(323) 564-3986,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,11873 Hawthorne Blvd,,CA,90250,33.925969,-118.354076,(310) 679-9164,,,,,,,,PST,Factual,http://www.food4less.com/
,Food 4 Less,11950 Garvey Ave,,CA,91732,34.061833,-118.019964,(626) 442-7155,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,12222 Carson St,Hawaiian Gardens,CA,90716,33.830862,-118.070346,(562) 429-9135,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,12689 Glenoaks Blvd,Sylmar,CA,91342,34.299749,-118.441956,(818) 362-3309,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,12765 Van Nuys Blvd,Pacoima,CA,91331,34.275399,-118.412319,(818) 890-1151,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1299 W Artesia Blvd,Gardena,CA,90248,33.873544,-118.294853,(310) 768-3095,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1329 N Lake Ave,Pasadena,CA,91104,34.168305,-118.133551,(626) 791-7412,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,13413 Telegraph Rd,Whittier,CA,90605,33.941249,-118.044892,(562) 946-1425,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,13525 Lakewood Blvd,,CA,90242,33.905229,-118.144472,(562) 633-0830,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,13535 Lakewood Blvd,Downey,CA,90242,33.904,-118.143,(562) 633-0830,,,,,,,,PST,Yelp,https://www.yelp.com/biz/food-4-less-downey
,Food 4 Less,14500 Ocean Gate Ave,Hawthorne,CA,90250,33.899345,-118.366496,(310) 644-1183,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1600 E Willow St,Signal Hill,CA,90755,33.803651,-118.171477,(562) 989-7576,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,16208 Parthenia St,North Hills,CA,91343,34.227377,-118.486198,(818) 830-0249,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1651 E 103Rd St,Los Angeles,CA,90002,33.944813,-118.243947,(323) 564-3753,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,16530 Sherman Way,Van Nuys,CA,91406,34.200623,-118.494086,(818) 997-0170,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1700 W 6Th St,Los Angeles,CA,90017,34.056954,-118.270402,(213) 353-0920,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1717 S Western Ave,Los Angeles,CA,90006,34.042123,-118.310107,(323) 731-0164,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1730 W Manchester Ave,Los Angeles,CA,90047,33.959312,-118.307911,(323) 750-3151,,,,,,,,PST,Factual,http://www.food4less.com/
,Food 4 Less,1748 W Jefferson Blvd,Los Angeles,CA,90018,34.025033,-118.307434,(323) 735-8317,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1820 W Slauson Ave,Los Angeles,CA,90047,33.987671,-118.310841,(323) 293-1369,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1821 N Hacienda Blvd,La Puente,CA,91744,34.052197,-117.944335,(626) 916-1120,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,12:00 AM - 2:00 AM,PST,Factual,http://www.food4less.com/
,Food 4 Less,1900 W Rosecrans Ave,,CA,90220,33.90159,-118.252046,(310) 609-3385,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,19200 Soledad Canyon Rd,Canyon Cntry,CA,91351,34.414001,-118.470833,(661) 250-7357,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,20155 Saticoy St,Winnetka,CA,91306,34.209037,-118.57284,(818) 998-8074,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,2090 S Garey Ave,,CA,91766,34.034367,-117.747737,(909) 902-0299,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,2185 E South St,Long Beach,CA,90805,33.861389,-118.166628,(562) 422-9646,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,2341 E Ave S,Palmdale,CA,93550,34.55935,-118.086,(661) 266-9091,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Yelp,https://www.yelp.com/biz/food-4-less-palmdale
,Food 4 Less,2750 E 1St St,Los Angeles,CA,90033,34.040772,-118.205676,(323) 268-0461,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,3000 Baldwin Park Blvd,Baldwin Park,CA,91706,34.068772,-117.979135,(626) 856-0511,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,3200 W Century Blvd,Inglewood,CA,90303,33.944101,-118.327919,(310) 677-2520,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,3210 Anaheim St,Long Beach,CA,90804,33.7816,-118.154,(562) 438-6978,,,,,,,,PST,Yelp,https://www.yelp.com/biz/food-4-less-long-beach-6
,Food 4 Less,336 W Anaheim St,Wilmington,CA,90744,33.778711,-118.265585,(310) 847-7488,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,3654 E Olympic Blvd,Los Angeles,CA,90023,34.017784,-118.198406,(323) 980-5067,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,4400 Slauson Ave,Maywood,CA,90270,33.986908,-118.187503,(323) 773-2214,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,44455 Valley Central Way,Lancaster,CA,93536,34.690611,-118.173871,(661) 940-6373,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,PST,Factual,http://www.food4less.com/
,Food 4 Less,4910 Huntington Dr S,Los Angeles,CA,90032,34.086672,-118.175998,(323) 222-2659,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,5080 Rodeo Rd,Los Angeles,CA,90016,34.02148,-118.355009,(323) 292-0633,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,5100 N Figueroa St,Los Angeles,CA,90042,34.10527,-118.2,(323) 982-0304,,,,,,,,PST,Yelp,https://www.yelp.com/biz/food-4-less-los-angeles-7
,Food 4 Less,5318 S Main St,Los Angeles,CA,90037,33.993947,-118.273383,(323) 846-8895,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,5420 W Sunset Blvd,Los Angeles,CA,90027,34.097044,-118.3079,(323) 871-8011,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,615 N Azusa Ave,West Covina,CA,91791,34.081604,-117.909375,(626) 967-5244,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,PST,Factual,http://www.food4less.com/
,Food 4 Less,6700 Cherry Ave,Long Beach,CA,90805,33.876919,-118.167578,(562) 220-2373,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,12:00 AM - 1:00 AM,PST,Factual,http://www.food4less.com/
,Food 4 Less,6901 Eastern Ave,,CA,90201,33.97065,-118.166005,(323) 771-2003,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,6920 Santa Fe Ave,Huntington Park,CA,90255,33.976578,-118.229592,(323) 585-6430,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,7810 Norwalk Blvd,Whittier,CA,90606,33.974421,-118.074137,(562) 699-3358,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,8035 Webb Ave,N Hollywood,CA,91605,34.216243,-118.389719,(818) 252-4855,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,851 Sepulveda Blvd,West Carson,CA,90502,33.811198,-118.288949,(310) 549-4870,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,8530 Tobias Ave,Panorama City,CA,91402,34.225718,-118.450917,(818) 830-7085,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,8620 Whittier Blvd,,CA,90660,34.001852,-118.088506,(562) 948-3435,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Food 4 Less,9635 Laurel Canyon Blvd,Arleta,CA,91331,34.243803,-118.417487,(818) 897-3545,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.food4less.com/
,Fresh & Easy,1000 W West Covina Pkwy,,CA,91790,34.068147,-117.931428,(626) 962-7500,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,1025 E Adams Blvd,,CA,90011,34.019036,-118.255956,(213) 765-0918,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,10930 Rosecrans Ave,,CA,90650,33.901688,-118.101378,(562) 863-2152,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,11900 Balboa Blvd,Granada Hills,CA,91344,34.28669,-118.50152,(818) 831-4018,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,12811 Sherman Way,,CA,91605,34.201711,-118.412569,(818) 982-0798,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,13207 Gladstone Ave,,CA,91342,34.31057,-118.42854,(818) 833-9236,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,1321 S Grand Ave,,CA,91740,34.115187,-117.872773,(626) 335-0956,,,,,,,,PST,Factual,http://freshandeasy.com
,Fresh & Easy,133 E Foothill Blvd,,CA,91006,34.151376,-118.027142,(626) 256-8800,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,13301 Whittier Blvd,Whittier,CA,90602,33.964113,-118.033283,(562) 907-2540,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,1340 E 7Th St,Long Beach,CA,90813,33.77509,-118.174188,(562) 435-3606,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,15230 Vanowen St,,CA,91405,34.193705,-118.465056,(818) 902-0635,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,15630 Ventura Blvd,,CA,91436,34.154913,-118.474468,(818) 784-8870,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,15745 Imperial Hwy,,CA,90638,33.918432,-117.995188,(562) 943-2203,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,1615 W Verdugo Ave,,CA,91506,34.168148,-118.323188,(818) 845-0158,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,1700 Rosecrans Ave,Manhattan Beach,CA,90266,33.901217,-118.382203,(310) 536-9807,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,1788 S La Cienega Blvd,,CA,90035,34.044839,-118.376557,(310) 837-8920,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,19350 Nordhoff St,,CA,91324,34.234285,-118.55602,(818) 882-8952,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,2001 W Whittier Blvd,,CA,90631,33.940256,-117.968803,(562) 690-8962,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,205 N Grand Ave,Covina,CA,91724,34.087558,-117.87294,(626) 331-8409,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,2120 Park Pl,,CA,90245,33.904849,-118.387012,(310) 341-1200,10:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,8:00 AM - 10:00 PM,8:00 AM - 9:00 PM,10:00 AM - 9:00 PM,10:00 AM - 9:00 PM,PST,Factual,http://www.freshandeasy.com/
,Fresh & Easy,2121 W Main St,,CA,91801,34.092244,-118.145871,(626) 284-1445,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,21580 Valley Blvd,,CA,91789,34.026373,-117.835661,(909) 595-2643,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,PST,Factual,http://www.freshandeasy.com
,Fresh & Easy,21815 Hawthorne Blvd,Torrance,CA,90503,33.830212,-118.352685,(310) 370-7942,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,PST,Factual,http://www.freshandeasy.com/
